group,math_scores,physics_scores,russian_scores,attendance,age,gender,exam_results
B,4.7,3.8,4.1,20,младшие,мужской,сдал
B,4.4,4.6,3.7,22,средние,мужской,не сдал
B,3.7,4.3,3.7,6,младшие,женский,сдал
B,4.7,4.4,3.5,17,старшие,женский,сдал
B,4.2,3.9,4.4,1,старшие,мужской,не сдал
B,3.1,4.4,3.9,10,младшие,мужской,сдал
B,4.6,4.2,4.1,20,старшие,женский,сдал
B,5.0,3.8,4.0,6,средние,мужской,не сдал
B,3.4,4.5,4.1,14,старшие,женский,сдал
B,2.8,4.1,3.7,3,старшие,мужской,сдал
B,3.7,4.4,3.9,0,средние,женский,не сдал
B,4.5,4.5,4.2,10,старшие,мужской,сдал
B,3.9,4.0,3.9,4,средние,женский,сдал
B,4.0,4.1,4.0,11,средние,мужской,сдал
B,4.5,4.2,3.5,2,средние,женский,сдал
B,4.0,4.0,3.9,0,средние,женский,не сдал
B,3.6,4.3,3.7,12,старшие,мужской,сдал
B,3.4,4.0,3.8,1,средние,женский,сдал
B,4.5,4.0,4.2,9,средние,женский,сдал
B,4.3,4.2,4.0,3,младшие,мужской,сдал
B,3.0,4.1,3.5,2,старшие,мужской,не сдал
B,4.9,4.3,4.4,6,старшие,женский,сдал
B,3.7,3.9,3.7,8,старшие,женский,сдал
B,4.1,4.1,4.1,2,средние,женский,сдал
B,4.4,4.5,4.0,13,старшие,мужской,не сдал
B,4.2,4.3,4.2,1,средние,женский,не сдал
B,4.7,4.2,3.6,5,средние,женский,сдал
B,3.9,4.3,3.8,5,средние,мужской,не сдал
B,4.2,4.3,3.4,8,младшие,мужской,сдал
B,3.2,4.4,4.4,7,старшие,мужской,не сдал
B,3.9,4.0,3.6,9,средние,мужской,сдал
B,2.9,4.2,4.0,1,младшие,мужской,сдал
B,4.1,4.4,4.0,0,средние,мужской,сдал
B,4.8,4.4,3.5,3,младшие,мужской,не сдал
B,3.3,4.4,3.5,9,старшие,женский,не сдал
B,3.8,4.1,4.1,12,старшие,женский,сдал
B,3.2,3.7,4.1,26,младшие,женский,сдал
B,5.0,4.1,4.0,10,средние,мужской,не сдал
B,4.2,4.2,3.4,3,младшие,мужской,сдал
B,5.0,4.1,3.8,15,младшие,женский,сдал
B,4.7,4.4,3.9,0,младшие,женский,сдал
B,3.7,4.1,3.6,11,старшие,женский,сдал
B,3.2,4.1,3.6,5,средние,женский,не сдал
B,4.9,4.4,4.2,6,младшие,мужской,сдал
B,4.6,4.2,4.1,1,младшие,мужской,не сдал
B,3.5,4.1,3.7,37,средние,мужской,сдал
B,3.7,4.2,3.9,4,средние,мужской,сдал
B,4.5,4.4,4.0,5,средние,женский,сдал
B,3.4,4.0,3.9,7,старшие,мужской,не сдал
B,2.9,4.3,3.7,1,младшие,женский,сдал
B,3.9,4.1,3.5,1,старшие,женский,сдал
B,4.0,4.1,4.4,1,средние,мужской,не сдал
B,4.1,4.1,3.7,0,младшие,мужской,сдал
B,4.4,4.1,3.9,6,средние,мужской,не сдал
B,3.8,4.3,4.2,3,средние,мужской,не сдал
B,4.4,4.4,4.1,2,младшие,мужской,сдал
B,3.4,4.1,4.0,31,старшие,женский,сдал
B,4.6,4.3,4.2,1,средние,мужской,сдал
B,4.4,4.0,3.9,1,младшие,мужской,не сдал
B,3.5,4.3,4.4,18,средние,женский,не сдал
B,3.9,4.1,3.6,0,младшие,мужской,сдал
B,3.5,4.0,4.1,16,младшие,женский,сдал
B,4.0,4.0,4.7,7,средние,женский,сдал
B,4.1,4.5,4.0,25,средние,мужской,сдал
B,4.0,4.3,4.0,3,старшие,мужской,сдал
B,4.7,4.2,3.8,1,средние,женский,сдал
B,3.9,3.9,3.7,18,старшие,мужской,сдал
B,5.0,3.7,3.6,1,старшие,женский,сдал
B,4.7,4.3,4.3,8,средние,женский,не сдал
B,3.8,3.8,3.9,1,старшие,женский,сдал
B,3.7,4.2,4.0,2,младшие,мужской,сдал
B,3.0,4.5,3.7,0,старшие,женский,сдал
B,4.5,4.2,3.8,1,средние,мужской,сдал
B,3.7,3.9,4.0,6,старшие,мужской,сдал
B,4.2,3.9,3.7,5,средние,женский,сдал
B,3.5,4.3,4.2,7,младшие,мужской,не сдал
B,3.2,4.2,3.7,4,старшие,женский,сдал
B,4.4,4.0,3.7,2,младшие,женский,сдал
B,4.7,4.3,3.9,2,средние,мужской,сдал
B,3.8,4.4,4.2,0,средние,женский,сдал
B,4.0,4.5,4.1,24,средние,женский,сдал
B,3.5,4.3,4.2,4,младшие,мужской,сдал
B,3.6,4.4,4.1,6,средние,женский,сдал
B,4.3,4.4,3.6,21,младшие,женский,сдал
B,3.8,4.2,3.8,1,младшие,мужской,сдал
B,3.4,4.1,3.7,27,младшие,мужской,сдал
B,4.4,4.4,3.4,9,старшие,женский,сдал
B,3.6,4.1,4.0,12,старшие,женский,сдал
B,3.2,4.2,3.8,1,младшие,женский,сдал
B,3.5,4.2,3.7,0,младшие,женский,сдал
B,4.3,4.4,4.0,3,старшие,женский,сдал
B,3.4,4.0,4.1,3,средние,мужской,не сдал
B,4.2,4.0,4.2,1,средние,мужской,не сдал
B,3.0,4.4,4.0,7,младшие,женский,сдал
B,3.8,4.3,4.3,2,старшие,мужской,не сдал
B,4.3,4.0,3.6,11,старшие,женский,сдал
B,3.2,4.1,4.2,6,средние,мужской,сдал
B,3.6,4.5,3.5,2,старшие,женский,сдал
B,3.4,3.8,3.9,6,старшие,мужской,не сдал
B,3.8,4.1,4.0,3,младшие,мужской,не сдал
B,4.4,4.5,4.7,16,старшие,мужской,сдал
B,3.5,4.6,3.9,17,старшие,женский,сдал
B,3.4,4.1,4.2,3,младшие,мужской,сдал
B,4.5,3.9,4.5,1,средние,мужской,не сдал
B,4.4,4.4,3.6,8,младшие,женский,сдал
B,3.6,3.7,3.8,23,старшие,мужской,сдал
B,3.2,4.3,4.1,1,младшие,женский,сдал
B,4.1,4.3,3.5,1,старшие,мужской,сдал
B,4.6,4.0,4.0,0,средние,женский,сдал
B,4.0,4.3,3.6,6,младшие,мужской,сдал
B,3.8,4.3,4.3,8,старшие,женский,сдал
B,4.6,4.5,3.8,2,младшие,мужской,сдал
B,4.5,4.4,3.8,0,старшие,мужской,не сдал
B,3.8,4.4,3.6,2,средние,мужской,сдал
B,3.9,4.2,4.3,5,младшие,мужской,сдал
B,3.7,3.8,4.4,2,старшие,женский,сдал
B,4.2,4.3,3.8,40,младшие,женский,сдал
B,4.3,4.5,4.2,1,старшие,женский,сдал
B,3.5,4.4,3.8,16,старшие,мужской,не сдал
B,4.8,4.1,3.9,17,младшие,женский,сдал
B,4.7,4.2,4.0,33,средние,женский,сдал
B,2.3,4.0,3.4,7,младшие,женский,не сдал
B,4.7,4.0,3.7,7,средние,мужской,не сдал
B,3.1,4.1,4.2,11,старшие,женский,не сдал
B,3.4,4.2,4.3,9,средние,женский,сдал
B,3.6,4.4,3.7,10,средние,мужской,сдал
B,3.6,4.2,4.5,0,средние,мужской,сдал
B,3.7,4.2,3.8,0,средние,женский,сдал
B,4.0,4.3,3.6,2,старшие,женский,не сдал
B,3.9,4.0,4.2,0,старшие,женский,сдал
B,4.1,4.6,4.5,7,старшие,женский,сдал
B,4.4,4.0,3.5,4,младшие,мужской,сдал
B,3.7,4.1,4.2,2,средние,женский,сдал
B,4.1,3.8,3.9,1,средние,мужской,сдал
B,3.7,4.5,4.3,1,средние,мужской,не сдал
B,3.8,3.8,3.4,12,старшие,женский,не сдал
B,4.1,4.4,3.7,4,средние,мужской,не сдал
B,3.9,4.4,3.9,3,старшие,мужской,сдал
B,3.6,4.3,4.0,11,средние,мужской,сдал
B,4.7,4.3,3.8,0,младшие,женский,сдал
B,4.2,4.0,3.9,37,младшие,мужской,сдал
B,4.2,4.1,4.4,7,младшие,женский,сдал
B,3.8,4.0,3.5,17,средние,мужской,сдал
B,4.2,4.2,3.8,1,средние,мужской,сдал
B,3.8,4.0,3.7,1,средние,мужской,сдал
B,4.5,4.2,4.6,17,средние,женский,не сдал
B,3.6,4.1,3.9,3,средние,мужской,сдал
B,4.1,4.0,3.7,2,младшие,женский,сдал
B,3.9,4.0,4.3,10,средние,женский,сдал
B,3.4,4.3,4.0,7,старшие,женский,не сдал
B,4.1,4.0,3.9,1,младшие,мужской,сдал
B,4.2,4.6,4.0,6,средние,женский,сдал
B,4.4,4.4,3.6,8,младшие,женский,сдал
B,3.7,4.4,3.9,0,старшие,мужской,не сдал
B,2.3,4.2,3.4,10,средние,женский,сдал
B,4.0,4.0,4.0,7,старшие,женский,сдал
B,3.8,4.1,3.7,9,средние,мужской,не сдал
B,4.1,4.3,3.8,1,средние,мужской,сдал
B,3.9,4.0,3.6,3,старшие,женский,сдал
B,4.0,4.0,3.5,7,старшие,мужской,сдал
B,4.1,4.5,3.2,2,младшие,мужской,сдал
B,3.6,4.3,3.8,13,старшие,мужской,сдал
B,4.5,3.9,3.9,4,младшие,женский,сдал
B,4.2,3.8,4.1,21,старшие,женский,сдал
B,3.7,4.1,3.7,4,средние,женский,сдал
B,4.1,3.9,4.1,27,средние,женский,сдал
B,4.0,4.0,4.1,7,средние,женский,не сдал
B,3.7,4.1,3.7,2,младшие,женский,сдал
B,3.6,3.9,3.8,4,средние,женский,не сдал
B,4.2,4.4,4.1,4,средние,мужской,сдал
B,3.7,3.9,4.0,8,старшие,женский,сдал
B,4.7,3.8,4.1,3,средние,женский,сдал
B,3.9,4.3,3.4,6,младшие,мужской,сдал
B,4.5,4.5,4.1,0,младшие,женский,сдал
B,3.9,4.0,4.2,6,младшие,женский,сдал
B,3.2,4.5,4.0,1,старшие,мужской,не сдал
B,3.9,4.4,3.9,8,старшие,женский,сдал
B,4.1,3.9,3.9,2,средние,мужской,сдал
B,4.9,4.2,4.0,0,средние,мужской,сдал
B,3.2,4.2,3.8,8,младшие,женский,не сдал
B,3.5,4.2,4.2,39,средние,женский,сдал
B,4.2,3.9,4.2,1,младшие,женский,сдал
B,4.5,4.0,3.6,3,младшие,мужской,сдал
B,4.7,4.2,3.8,18,старшие,мужской,сдал
B,3.8,4.1,3.5,15,средние,мужской,сдал
B,3.9,4.2,4.0,3,младшие,женский,сдал
B,4.4,4.3,4.2,11,средние,мужской,не сдал
B,4.6,4.5,4.0,0,средние,мужской,сдал
B,4.5,4.2,4.2,28,средние,женский,сдал
B,3.7,4.1,3.5,10,младшие,женский,сдал
B,4.1,4.0,3.9,13,младшие,мужской,сдал
B,3.9,4.2,4.6,0,младшие,мужской,не сдал
B,4.1,4.3,4.3,5,средние,мужской,сдал
B,4.1,4.3,4.3,0,младшие,женский,сдал
B,4.8,4.7,3.8,1,старшие,женский,не сдал
B,3.4,4.0,4.1,6,средние,женский,сдал
B,4.2,3.9,4.2,7,старшие,мужской,сдал
B,3.5,4.1,4.3,3,младшие,женский,сдал
B,4.3,4.6,3.3,2,младшие,мужской,сдал
B,3.8,4.3,3.7,7,средние,женский,сдал
B,4.7,4.4,4.0,6,старшие,женский,сдал
B,4.2,4.2,3.9,8,младшие,женский,сдал
B,2.9,4.4,4.1,6,младшие,мужской,сдал
B,4.8,4.0,4.0,12,младшие,мужской,сдал
B,4.4,4.4,3.6,1,средние,мужской,сдал
B,3.4,4.1,4.4,6,старшие,женский,сдал
B,2.6,4.1,3.7,1,средние,женский,сдал
B,3.8,4.5,4.1,9,старшие,мужской,сдал
B,3.5,4.4,3.9,12,средние,мужской,сдал
B,4.7,4.1,3.7,4,младшие,мужской,сдал
B,4.3,3.9,3.7,6,средние,мужской,сдал
B,3.1,4.1,3.5,1,средние,женский,сдал
B,3.9,4.2,3.7,15,старшие,мужской,сдал
B,3.2,4.0,4.3,6,старшие,мужской,сдал
B,4.7,4.6,4.0,1,средние,женский,сдал
B,3.4,4.2,4.5,0,старшие,женский,сдал
B,4.1,4.4,4.2,0,средние,мужской,сдал
B,3.7,4.2,4.4,1,старшие,женский,не сдал
B,3.2,4.1,4.0,0,младшие,женский,сдал
B,4.2,4.5,3.9,3,младшие,женский,сдал
B,3.5,3.9,4.2,5,средние,мужской,сдал
B,4.4,3.8,3.8,20,средние,мужской,сдал
B,4.7,4.2,3.6,7,младшие,женский,сдал
B,3.8,4.3,3.8,8,старшие,женский,сдал
B,3.9,3.8,4.6,3,младшие,женский,не сдал
B,4.3,4.0,4.5,1,младшие,женский,сдал
B,3.0,4.0,4.0,6,старшие,женский,сдал
B,3.5,4.5,4.3,12,старшие,женский,сдал
B,2.8,4.3,3.6,11,средние,женский,не сдал
B,3.1,4.2,4.3,0,старшие,мужской,не сдал
B,4.1,4.2,3.9,8,старшие,женский,не сдал
B,4.7,4.4,4.0,2,старшие,женский,не сдал
B,4.5,4.1,4.0,6,средние,мужской,сдал
B,3.5,4.3,3.8,11,средние,женский,сдал
B,3.6,4.1,3.7,2,старшие,мужской,сдал
B,3.9,4.5,3.6,0,старшие,мужской,сдал
B,4.3,4.3,3.9,7,младшие,женский,не сдал
B,3.9,4.1,3.8,20,старшие,женский,не сдал
B,4.5,4.3,3.6,21,старшие,женский,сдал
B,3.6,4.2,3.7,13,младшие,женский,сдал
B,3.9,4.2,3.6,11,старшие,мужской,сдал
B,3.2,4.1,4.4,7,средние,мужской,сдал
B,3.9,4.1,3.6,6,средние,мужской,сдал
B,4.6,4.0,3.8,14,старшие,мужской,сдал
B,4.4,4.3,3.9,1,старшие,женский,сдал
B,3.6,4.2,4.4,16,старшие,мужской,сдал
B,4.0,4.2,3.6,3,средние,мужской,не сдал
B,4.0,4.0,3.6,11,младшие,женский,сдал
B,3.4,3.9,3.6,14,средние,мужской,сдал
B,4.2,4.3,4.3,2,средние,женский,не сдал
B,3.8,4.4,4.2,11,средние,женский,сдал
B,3.9,4.3,3.8,1,средние,мужской,сдал
B,4.3,4.2,4.0,17,средние,мужской,сдал
B,4.1,4.0,4.1,23,средние,женский,сдал
B,3.0,3.8,3.8,9,младшие,женский,сдал
B,4.9,4.5,3.8,8,старшие,мужской,сдал
B,3.0,4.3,4.0,3,средние,женский,сдал
B,3.4,4.1,3.9,0,старшие,мужской,сдал
B,4.3,4.1,3.7,13,старшие,мужской,сдал
B,4.0,4.5,4.0,4,младшие,женский,сдал
B,3.1,4.0,3.3,4,старшие,женский,сдал
B,4.2,4.3,3.9,6,старшие,мужской,сдал
B,3.5,4.2,3.7,1,младшие,мужской,сдал
B,4.0,4.1,4.0,1,средние,женский,сдал
B,3.8,4.3,4.4,1,старшие,женский,сдал
B,3.4,4.3,3.6,0,младшие,мужской,сдал
B,4.2,4.4,4.0,11,средние,женский,не сдал
B,3.8,3.9,3.3,7,младшие,мужской,сдал
B,4.5,4.4,3.9,30,средние,женский,не сдал
B,4.7,3.9,3.7,6,старшие,мужской,не сдал
B,3.7,4.0,3.6,0,старшие,женский,не сдал
B,3.6,4.3,3.5,9,средние,мужской,сдал
B,3.6,4.2,4.5,0,средние,мужской,сдал
B,5.0,4.3,4.3,9,средние,мужской,сдал
B,3.8,4.3,4.2,24,младшие,мужской,сдал
B,3.6,4.1,4.0,11,старшие,мужской,сдал
B,3.3,4.0,4.1,11,средние,мужской,сдал
B,4.1,4.2,3.7,7,старшие,женский,сдал
B,3.6,3.7,4.4,8,средние,мужской,сдал
B,3.4,4.4,4.1,1,средние,мужской,не сдал
B,4.1,4.1,4.5,17,младшие,женский,сдал
B,4.5,3.7,4.3,5,младшие,женский,сдал
B,3.3,3.9,3.8,22,старшие,женский,сдал
B,3.8,4.5,3.9,10,средние,женский,сдал
B,3.8,4.2,4.0,2,старшие,мужской,сдал
B,4.5,4.3,3.4,1,младшие,мужской,сдал
B,4.2,4.3,3.7,11,средние,женский,сдал
B,3.2,4.2,3.9,1,старшие,женский,сдал
B,3.8,4.0,4.3,1,старшие,женский,сдал
